ID_Estudiante,Facultad,Programa,Año_Ingreso,Estado,Promedio,Asistencia,Indicadores_Adicionales
1242,Artes,Artes Plásticas,2019,Egresado,7.46,70.01,Beca: No; Participa en actividades extracurriculares
1029,Economía,Contaduría,2020-2020,Retirado,3.84,56.53,Beca: No; Sin participación registrada
1793,Salud,Nutrición,2011,Egresado,4.56,77.44,Beca: No; Sin participación registrada
643,Salud,Medicina,2022,Egresado,1.23,51.21,Beca: No; Participa en actividades extracurriculares
1892,Humanidades,Historia,2017,Retirado,N/A,71.51,Beca: No; Participa en actividades extracurriculares
613,,Música,2018,Egresado,5.53,55.57,Beca: No; Participa en actividades extracurriculares
1763,Artes,Artes Plásticas,2014,Egresado,4.16,,Beca: Sí; Sin participación registrada
961,Economía,Economía,,Retirado,6.22,84.66,Beca: No; Participa en actividades extracurriculares
1571,Artes,Música,2013-2020,Activo,6.69,90.53,Beca: Sí; Participa en actividades extracurriculares
726,,Enfermería,2013,Activo,5.0,94.41,Beca: No; Sin participación registrada
684,Artes,Artes Plásticas,2012,Egresado ,8.92,89.81,Beca: No; Sin participación registrada
99,Ciencias Sociales,Trabajo Social,2014,Activo,6.43,66.75,Beca: No; Sin participación registrada
805,Humanidades,Historia,2016,,7.96,63.6,Beca: No; Sin participación registrada
1752,Ingeniería,Ingeniería de Software,2014,Activo,8.89,59.67,Beca: Sí; Sin participación registrada
1598,Salud,Medicina,2020,Egresado,1.37,80.42,Beca: Sí; Participa en actividades extracurriculares
407,Ingeniería,,2015,Egresado,7.77,84.53,Beca: Sí; Sin participación registrada
503,Humanidades,Literatura,2019,Retirado,5.77,55.73,
1072,Economía,Contaduría,2011,Egresado,3.51,98.94,Beca: No; Participa en actividades extracurriculares
1057,Artes,Diseño,2016,Activo,8.65,68.23,Beca: No; Sin participación registrada
930,Artes,Música,2017,Egresado,6.07,66.54,Beca: No; Sin participación registrada
780,,Medicina,2011,Retirado,7.64,58.23,Beca: Sí; Sin participación registrada
135,Ciencias Sociales,Trabajo Social,2013,,2.85,,Beca: No; Sin participación registrada
135,Artes,Música,2019,Retirado,5.07,,Beca: Sí; Sin participación registrada
1052,Economía,Economía,2011,Egresado,2.4,67.74,Beca: No; Sin participación registrada
41,Economía,Contaduría,2011-2020,Egresado,7.95,91.25,Beca: Sí; Sin participación registrada
1018,Artes,Artes Plásticas,2012,Egresado,5.58,93.56,Beca: No; Participa en actividades extracurriculares
231,Artes,Diseño,2013,Activo,9.43,52.69,Beca: No; Sin participación registrada
1514,Humanidades,,2010,Retirado,2.23,99.56,Beca: No; Sin participación registrada
1797,,Ingeniería Ambiental,2019,Activo,1.41,77.46,Beca: No; Sin participación registrada
379,Artes,Diseño,2012,Egresado,,86.39,Beca: Sí; Sin participación registrada
289,Humanidades,Historia,2017,Egresado,9.53,61.68,Beca: No; Participa en actividades extracurriculares
419,Artes,Diseño,2019,Activo,6.55,65.44,
1699,Salud,Medicina,2014,actvo,,85.16,Beca: No; Sin participación registrada
392,Ciencias Sociales,Trabajo Social,2011,Activo,3.8,54.84,Beca: No; Sin participación registrada
593,Humanidades,Filosofía,2017,Retirado,N/A,69.81,Beca: Sí; Sin participación registrada
1523,Humanidades,Literatura,2022,Retirado,5.32,71.26,Beca: Sí; Sin participación registrada
1163,,Sociología,2018,Activo,3.52,50.88,Beca: Sí; Participa en actividades extracurriculares
1087,Humanidades,Filosofía,2016,Egresado,6.82,97.29,Beca: No; Participa en actividades extracurriculares
1496,Salud,Medicina,2013,Retirado,8.48,51.29,Beca: Sí; Sin participación registrada
648,Ciencias Sociales,Sociología,2010,Egresado,4.73,78.4,Beca: No; Sin participación registrada
1153,Humanidades,Historia,2011-2020,Egresado,7.29,58.17,Beca: No; Sin participación registrada
1368,Economía,Administración de Empresas,2012,Retirado,5.66,83.15,Beca: No; Sin participación registrada
521,Economía,Economía,2014,Activo,7.11,78.91,Beca: No; Participa en actividades extracurriculares
831,Artes,Música,2014,Activo,5.4,-7.65424155801653,Beca: No; Participa en actividades extracurriculares
65,Salud,Enfermería,2015,Activo,6.3,69.79,Beca: No; Participa en actividades extracurriculares
1837,Salud,Nutrición,2013,,,83.94,
15,Ingeniería,Ingeniería Civil,2012,Retirado,6.51,82.7,Beca: Sí; Sin participación registrada
1181,Salud,Nutrición,2014,Activo,7.87,83.38,Beca: No; Sin participación registrada
1065,Economía,Contaduría,2020,Egresado,8.74,97.15,Beca: Sí; Sin participación registrada
493,Humanidades,Literatura,2011,Activo,1.15,55.18,Beca: No; Sin participación registrada
380,Ingeniería,Ingeniería Civil,2019,Retirado,6.81,,Beca: No; Sin participación registrada
188,Ciencias Sociales,Sociología,2015,Egresado,3.0,70.16,Beca: Sí; Sin participación registrada
764,Ciencias Sociales,Sociología,2019,Activo,3.63,98.69,
217,Artes,Diseño,2018,Egresado,9.93,60.18,Beca: No; Sin participación registrada
792,Economía,Contaduría,2022,Retirado,1.1,91.02,Beca: No; Participa en actividades extracurriculares
1077,Ingeniería,Ingeniería Civil,2021,Egresado,8.17,51.67,Beca: No; Sin participación registrada
879,Artes,Artes Plásticas,2014,,2.11,87.56,Beca: No; Sin participación registrada
338,Artes,Diseño,2016,Retirado,7.04,94.04,Beca: No; Sin participación registrada
1773,Humanidades,,2010,Egresado,4.44,90.78,Beca: No; Sin participación registrada
720,Humanidades,Literatura,2015,Egresado,6.09,65.32,Beca: No; Sin participación registrada
1749,,Ingeniería Ambiental,2022,Activo,,76.29,Beca: Sí; Sin participación registrada
296,Humanidades,Literatura,2018,,,55.34,Beca: No; Sin participación registrada
1726,Ciencias Sociales,Psicología,2014,Egresado,3.33,73.5,
1017,Salud,Medicina,2014,Egresado,7.79,65.85,Beca: Sí; Participa en actividades extracurriculares
1276,Humanidades,Literatura,2016,Retirado,6.96,96.37,Beca: No; Sin participación registrada
1751,Ciencias Sociales,Sociología,2019,Egresado,2.6,66.96,Beca: No; Participa en actividades extracurriculares
1486,Economía,Economía,2020,Activo,1.23,74.6,Beca: No; Participa en actividades extracurriculares
456,Humanidades,Historia,2020,Activo,7.72,-2.0478136104745674,Beca: Sí; Participa en actividades extracurriculares
1997,Economía,Contaduría,2022,Egresado,N/A,64.45,Beca: Sí; Sin participación registrada
816,Ingeniería,Ingeniería de Software,2019,Egresado,9.59,76.71,Beca: No; Participa en actividades extracurriculares
1887,Economía,,2019,Activo,5.6,53.99,Beca: No; Sin participación registrada
270,Artes,Diseño,2010,Activo,4.04,95.81,Beca: No; Sin participación registrada
996,Salud,Nutrición,2017,Egresado,2.66,56.24,Beca: Sí; Participa en actividades extracurriculares
202,Humanidades,Literatura,2013,Egresado,6.67,50.84,Beca: No; Sin participación registrada
162,Economía,Economía,2018,Activo,9.87,85.23,Beca: No; Sin participación registrada
1580,Economía,Contaduría,2010,Activo,7.71,65.21,Beca: No; Sin participación registrada
730,Ciencias Sociales,Sociología,2012,Activo,6.59,,Beca: No; Sin participación registrada
402,Humanidades,Filosofía,2012,Egresado,5.35,73.69,Beca: No; Sin participación registrada
703,Salud,Enfermería,2021,Activo,7.68,54.42,Beca: No; Sin participación registrada
1501,Ciencias Sociales,Trabajo Social,2013,Retirado,,50.9,Beca: No; Participa en actividades extracurriculares
1846,Economía,Administración de Empresas,2019,Activo,4.79,69.4,Beca: No; Participa en actividades extracurriculares
1796,Artes,Artes Plásticas,2022,Egresado ,5.51,51.55,Beca: No; Participa en actividades extracurriculares
1130,Ingeniería,Ingeniería de Software,2020,Retirado,1.83,91.12,Beca: No; Sin participación registrada
566,Economía,Administración de Empresas,2013,Retirado,3.56,75.33,
1414,Salud,Nutrición,2022-2020,,6.77,73.55,Beca: No; Sin participación registrada
1449,Artes,Música,2021,Retirado,3.44,62.01,Beca: No; Participa en actividades extracurriculares
1026,Economía,Economía,2011,Activo,2.54,60.21,Beca: No; Sin participación registrada
1412,Humanidades,Literatura,2018,Activo,6.88,98.39,Beca: No; Sin participación registrada
1896,Salud,,2014,Retirado,6.11,73.58,Beca: No; Participa en actividades extracurriculares
1586,Economía,Administración de Empresas,2021,Activo,8.93,59.31,Beca: Sí; Participa en actividades extracurriculares
1105,Economía,Administración de Empresas,2016-2020,Activo,8.38,50.1,Beca: Sí; Sin participación registrada
206,Economía,Administración de Empresas,2014,Activo,4.28,71.42,Beca: Sí; Participa en actividades extracurriculares
35,Ciencias Sociales,Psicología,2012,Retirado,3.47,77.67,Beca: No; Participa en actividades extracurriculares
776,Economía,Economía,2010,Retirado,4.78,57.88,Beca: Sí; Sin participación registrada
509,Salud,Nutrición,2017,Egresado,7.58,63.19,Beca: Sí; Participa en actividades extracurriculares
1452,Artes,Artes Plásticas,2017,Activo,2.76,78.01,Beca: No; Sin participación registrada
1479,Humanidades,Literatura,2012,Activo,7.38,68.8,Beca: Sí; Sin participación registrada
1971,Artes,Música,,Retirado,8.91,92.37,Beca: No; Participa en actividades extracurriculares
1391,Salud,Nutrición,,,4.05,80.14,Beca: Sí; Sin participación registrada
92,Economía,Contaduría,2019,Activo,6.52,99.53,Beca: No; Participa en actividades extracurriculares
502,Salud,Medicina,2010,Egresado,3.41,99.53,Beca: No; Participa en actividades extracurriculares
898,Economía,Economía,2018,Retirado,3.52,74.27,Beca: No; Sin participación registrada
565,Artes,Música,2021-2020,Retirado,1.86,69.56,Beca: No; Sin participación registrada
1370,Ciencias Sociales,Psicología,2015,Retirado,2.12,52.39,Beca: Sí; Participa en actividades extracurriculares
777,Salud,Nutrición,2017,Retirado,6.11,,Beca: No; Sin participación registrada
242,Ingeniería,Ingeniería de Software,2016,Retirado,5.96,66.13,Beca: No; Participa en actividades extracurriculares
14,Salud,Enfermería,2013,Egresado,4.56,65.0,Beca: No; Sin participación registrada
316,,Literatura,2022,Egresado,2.01,52.0,Beca: No; Participa en actividades extracurriculares
601,Ingeniería,Ingeniería Ambiental,,Egresado,1.26,80.49,Beca: No; Participa en actividades extracurriculares
388,Economía,Contaduría,2012,Retirado,2.12,59.65,Beca: Sí; Sin participación registrada
1298,Salud,Medicina,2017,Egresado,7.16,87.76,Beca: No; Sin participación registrada
167,Ingeniería,Ingeniería Civil,2016,Egresado,9.25,106.28818478959097,Beca: Sí; Participa en actividades extracurriculares
841,Ingeniería,Ingeniería Civil,2020,Retirado,7.74,54.62,Beca: Sí; Participa en actividades extracurriculares
21,Artes,Música,2020,Retirado,5.56,66.31,Beca: No; Sin participación registrada
647,Ingeniería,,2022,Retirado,3.91,91.31,Beca: Sí; Participa en actividades extracurriculares
1843,Economía,Administración de Empresas,,Activo,9.17,52.86,Beca: No; Sin participación registrada
1509,Ingeniería,Ingeniería Civil,2011,Activo,5.66,93.08,Beca: No; Participa en actividades extracurriculares
1155,Artes,Artes Plásticas,2014,Egresado,5.21,79.97,Beca: No; Sin participación registrada
1529,,Economía,2013,Retirado,3.88,88.75,Beca: Sí; Sin participación registrada
832,Ciencias Sociales,Trabajo Social,2011,Activo,2.14,93.93,Beca: No; Sin participación registrada
1268,Artes,Diseño,2011,Egresado,,96.22,Beca: Sí; Participa en actividades extracurriculares
1881,Artes,Artes Plásticas,2011,Retirado,8.32,59.74,Beca: No; Participa en actividades extracurriculares
1900,Economía,Administración de Empresas,2012,Retirado,6.52,107.86585660876855,Beca: Sí; Participa en actividades extracurriculares
563,Salud,Medicina,2018,Retirado,2.41,,
1952,Artes,Diseño,2020,Retirado,4.74,74.14,Beca: No; Participa en actividades extracurriculares
687,Humanidades,Literatura,,Activo,5.77,68.67,Beca: No; Participa en actividades extracurriculares
958,Ciencias Sociales,,2010-2020,Egresado ,8.63,53.2,Beca: No; Participa en actividades extracurriculares
190,Humanidades,Literatura,2011,Activo,11.032708467877104,68.69,Beca: Sí; Sin participación registrada
1807,Ingeniería,Ingeniería Ambiental,2011,Retirado,3.46,90.1,Beca: No; Sin participación registrada
976,Ingeniería,Ingeniería de Software,2015,Activo,3.01,92.57,Beca: Sí; Sin participación registrada
700,Ciencias Sociales,Sociología,2013,Egresado,4.36,82.68,Beca: Sí; Participa en actividades extracurriculares
1500,Economía,Contaduría,2022,Retirado,6.77,99.97,Beca: No; Sin participación registrada
1706,Artes,Diseño,2013,Egresado,4.91,87.67,Beca: No; Sin participación registrada
511,Salud,Nutrición,,Egresado,7.18,78.86,Beca: Sí; Sin participación registrada
1083,Humanidades,Literatura,2012,Activo,,81.41,Beca: No; Sin participación registrada
475,Artes,Diseño,2011,Activo,8.66,73.7,Beca: Sí; Participa en actividades extracurriculares
1585,Ciencias Sociales,Sociología,2011,,10.852701762740358,76.06,Beca: Sí; Participa en actividades extracurriculares
857,,Psicología,2013,Retirado,6.36,95.6,Beca: No; Sin participación registrada
748,Ingeniería,Ingeniería Ambiental,2013,Activo,11.77960137430907,90.63,Beca: No; Sin participación registrada
253,,Ingeniería Ambiental,2018,,3.33,86.5,Beca: Sí; Sin participación registrada
22,Humanidades,Filosofía,2022,Retirado,4.98,75.56,Beca: No; Sin participación registrada
1338,Salud,Nutrición,2018,,2.48,61.58,Beca: No; Sin participación registrada
460,Ciencias Sociales,Psicología,,Retirado,1.99,97.15,Beca: No; Participa en actividades extracurriculares
1185,Humanidades,Filosofía,2016,Activo,4.39,77.48,Beca: Sí; Sin participación registrada
277,Economía,Administración de Empresas,2021,Egresado,3.01,,Beca: No; Participa en actividades extracurriculares
956,Economía,Administración de Empresas,2022-2020,Retirado,2.54,79.67,Beca: No; Participa en actividades extracurriculares
1984,Artes,Música,2019,Egresado,8.24,56.78,Beca: Sí; Sin participación registrada
386,Artes,Diseño,2016,Retirado,3.86,67.13,
806,Economía,,2011,Egresado,1.68,90.72,Beca: No; Sin participación registrada
1438,Ingeniería,Ingeniería Civil,2020,Retirado,8.43,75.83,Beca: No; Sin participación registrada
1516,Salud,,2012,Activo,1.56,73.27,Beca: No; Participa en actividades extracurriculares
344,Ingeniería,Ingeniería de Software,,Retirado,6.75,95.16,Beca: No; Sin participación registrada
770,Salud,Nutrición,2020,Retirado,11.937932275454365,88.48,Beca: No; Participa en actividades extracurriculares
1333,Ciencias Sociales,Psicología,2016,Egresado,N/A,74.0,Beca: No; Participa en actividades extracurriculares
1686,Ingeniería,Ingeniería de Software,2019,Activo,7.1,53.82,Beca: No; Sin participación registrada
131,Humanidades,,2013,Retirado,5.45,70.78,Beca: No; Sin participación registrada
1688,Ciencias Sociales,Sociología,2013,Retirado,4.88,50.4,Beca: Sí; Sin participación registrada
872,,,2013,Retirado,1.9,66.38,Beca: No; Participa en actividades extracurriculares
1124,Humanidades,Filosofía,,Activo,5.44,-3.251868295454078,Beca: No; Participa en actividades extracurriculares
1397,Ingeniería,Ingeniería Civil,2019,Retirado,8.72,50.57,Beca: No; Sin participación registrada
88,Economía,Administración de Empresas,2021,Egresado,5.18,57.18,Beca: No; Participa en actividades extracurriculares
1483,Humanidades,Filosofía,2010,Retirado,2.53,69.28,
331,Economía,Contaduría,2022,Activo,5.48,56.73,Beca: Sí; Participa en actividades extracurriculares
1239,Economía,Administración de Empresas,2015,Activo,,56.32,Beca: No; Sin participación registrada
467,Humanidades,Historia,2022,Retirado,7.71,82.69,Beca: No; Sin participación registrada
122,Ingeniería,Ingeniería Ambiental,2019,Egresado,4.88,82.55,Beca: No; Participa en actividades extracurriculares
1639,Humanidades,Literatura,2012,Retirado,10.67652613148322,90.96,Beca: Sí; Sin participación registrada
1045,Economía,Administración de Empresas,2018,Egresado,4.49,84.94,Beca: No; Participa en actividades extracurriculares
1725,Ingeniería,Ingeniería Civil,2014,Retirado,7.02,50.78,Beca: No; Participa en actividades extracurriculares
1096,Ingeniería,Ingeniería de Software,2017,Egresado,1.45,82.38,Beca: No; Participa en actividades extracurriculares
1131,Humanidades,Literatura,2010,,6.92,82.81,Beca: Sí; Sin participación registrada
1295,Artes,Música,2021,Egresado,,78.27,Beca: No; Participa en actividades extracurriculares
861,Economía,Administración de Empresas,2011,Activo,4.42,79.78,Beca: Sí; Sin participación registrada
1460,Economía,Contaduría,2018,Retirado,1.6,71.73,Beca: Sí; Participa en actividades extracurriculares
1127,Ingeniería,Ingeniería de Software,2014,Egresado,9.95,96.16,Beca: No; Participa en actividades extracurriculares
